"ID","date","c.hamilton13_panel","c.hamilton20_panel","c.hamilton24_panel","c.hamilton28_panel"
"NO",2021-01-01,24.3053486142875,9.44322915333265,21.7187318548,35.560023076602
"NO",2021-04-01,16.0521839748009,-3.02380835694319,8.21360363437773,25.6790113465658
"NO",2021-07-01,6.90269349837641,-15.6761545907312,-9.03586876161422,10.4239478537029
"NZ",1975-10-01,8.04315612618695,4.66786002424571,4.439885746315,5.87234466375082
"NZ",1976-01-01,6.19939203990567,4.02337120534112,4.76652158393711,5.6493593417727
"NZ",1976-04-01,3.15567340208235,2.84999060876381,3.10274240872507,2.56637815431527
"NZ",1976-07-01,3.50440370237613,4.9316985339299,4.03262551318635,4.71907699696046
"NZ",1976-10-01,3.807919520393,4.29727334803983,3.96892817931641,4.71085546554384
"NZ",1977-01-01,5.81755905483258,6.491660641539,5.3190002803879,5.88366321804973
"NZ",1977-04-01,0.973775145372425,7.69885154427296,5.18156980561102,4.90834348570806
"NZ",1977-07-01,1.52762995178913,7.61845150470556,6.40456257823316,5.22858207948777
"NZ",1977-10-01,2.10666841358903,5.45819721609695,5.02161771794512,4.61993754341816
"NZ",1978-01-01,3.69397768171785,7.93029574222008,6.93956000438324,5.79440953358947
"NZ",1978-04-01,2.8738525651597,8.46579276451284,9.81269170364017,7.20958641906728
"NZ",1978-07-01,4.59704624346198,8.32670935259887,9.88102806381765,8.46046686520231
"NZ",1978-10-01,5.50203310388311,8.21204764465779,9.54585713108493,9.90549721832556
"NZ",1979-01-01,4.6756421120392,4.92138426490778,9.2105361416983,9.33734917778274
"NZ",1979-04-01,6.39760720499801,7.02192244744656,10.3033069192174,11.3430251146136
"NZ",1979-07-01,8.96087098199598,7.77124956291267,10.0898441769847,12.0255764165521
"NZ",1979-10-01,7.18854265349207,7.13837353239466,9.36859412757962,11.5746888555619
"NZ",1980-01-01,6.81769920703406,6.27536388416163,7.09106541092257,11.1584253168222
"NZ",1980-04-01,3.20369941775893,5.93863310609542,5.64822963837943,8.15747116752475
"NZ",1980-07-01,5.37968077813829,6.14444106907123,6.93023097847684,7.87484132135118
"NZ",1980-10-01,7.13489119865816,7.37787736658024,7.87543238119045,9.42804676811224
"NZ",1981-01-01,8.88882584030113,8.91471943408864,7.99019983290679,8.9935957184403
"NZ",1981-04-01,7.99291318036201,12.9717653325242,11.1253597869347,10.4373345008002
"NZ",1981-07-01,7.84708222121754,12.1685942272449,12.0462356533611,11.4691800120077
"NZ",1981-10-01,10.1989570537498,13.2348961995953,12.9100025235144,13.3488589502071
"NZ",1982-01-01,7.99257848595959,10.4959283465962,11.9458297622775,11.6500918274027
"NZ",1982-04-01,11.0652371669069,14.9194478466205,16.6376430212061,14.5887835580982
"NZ",1982-07-01,6.58298947203348,11.9151522748231,12.5118743531451,12.0083890281624
"NZ",1982-10-01,7.21858797185651,12.8706743571973,12.4596652595634,12.7548236279769
"NZ",1983-01-01,7.12809075035169,9.60417244572148,10.5504185717357,11.7713148432694
"NZ",1983-04-01,6.87848413175084,9.92128299189102,12.7110858065635,14.0407104072906
"NZ",1983-07-01,10.1073233296886,11.4470097461642,13.5966830792422,14.6599922922553
"NZ",1983-10-01,19.2516093017374,20.0448025499492,23.2854754286144,24.005613903301
"NZ",1984-01-01,11.7807453695819,14.9820008103189,15.8962627526112,16.8474277797977
"NZ",1984-04-01,13.8996020677419,16.6295301556869,18.4486838290809,20.7772398066768
"NZ",1984-07-01,21.3327192073745,25.7296212196034,28.282327427974,29.7228763960857
"NZ",1984-10-01,19.9139964215675,25.2986422522992,26.2246255966249,29.6138968587703
"NZ",1985-01-01,19.714938577814,25.3444048664315,27.3990616485895,28.8335672416451
"NZ",1985-04-01,23.3785060628922,29.5335343932956,28.1228515445013,30.1623761638631
"NZ",1985-07-01,20.7660062187151,29.6843480924653,28.8759485968537,30.6812096823399
"NZ",1985-10-01,27.4512984411212,31.4678440281208,32.9518627595653,33.6720612995484
"NZ",1986-01-01,33.233683195569,36.5998958860629,37.8098776834215,39.7450123303236
"NZ",1986-04-01,32.026623532478,34.0399042321716,38.6661201518838,37.4422705027906
"NZ",1986-07-01,34.3208721206044,36.0167472594828,40.6804702823682,39.8470121903779
"NZ",1986-10-01,31.1759986740024,32.7784432030845,36.9337121235076,38.0017865386001
"NZ",1987-01-01,21.0459255532809,34.7819852781147,37.0878812379805,38.2633254427316
"NZ",1987-04-01,28.3120225949552,30.2763740033618,34.5511344191124,38.5079560598817
"NZ",1987-07-01,24.9668735667226,32.1248492487413,32.7811563707682,37.1018170970211
"NZ",1987-10-01,8.97410923942095,30.7175006330274,30.7086537151721,35.017391821199
"NZ",1988-01-01,16.3700217062681,33.1974167483264,34.0011866716307,36.1616143156343
"NZ",1988-04-01,11.6137283400925,27.3496338502927,25.410143824816,29.0212834897842
"NZ",1988-07-01,1.37289529465065,20.5666367107417,22.0077622305078,22.2761747264462
"NZ",1988-10-01,4.14257138770826,14.4909455372007,24.927850274513,24.1909583243144
"NZ",1989-01-01,-2.61498630765155,20.1547026398878,22.0967261583468,22.4372331325705
"NZ",1989-04-01,-15.4347113288081,12.0311229437385,17.7876949774894,16.3041880215285
"NZ",1989-07-01,-10.6549325236134,0.100444974965069,17.3092939888198,18.1879048737627
"NZ",1989-10-01,-11.1267782436728,6.98100550163571,11.0509153390283,19.942524977675
"NZ",1990-01-01,-8.52649796027233,6.0932020400625,17.7475043961639,20.506707947557
"NZ",1990-04-01,-10.319555207986,0.251432881447522,14.0690438556046,19.099753443716
"NZ",1990-07-01,-8.19829599811818,1.35050815769809,2.6066652236755,19.5238946226386
"NZ",1990-10-01,-5.70360533340565,-2.36417884147161,8.6114505478156,13.2996899101215
"NZ",1991-01-01,-3.23690892660658,-7.54484053734524,9.94492196791387,17.5350032550686
"NZ",1991-04-01,-4.50660145253636,-0.191606956764622,7.8802453286275,19.3242915513941
"NZ",1991-07-01,3.68751918968895,-4.54366266099578,6.9300242923926,10.5798991110223
"NZ",1991-10-01,11.265402872434,-3.56179409060059,1.24628595870074,9.09476524454551
"NZ",1992-01-01,3.16265954927212,-4.36627855110047,-5.20737749786994,8.57896091394885
"NZ",1992-04-01,2.54368797025407,-5.41956946598328,-3.99892511352238,4.24459001845926
"NZ",1992-07-01,13.3177226069277,-0.985707104450619,-4.17456672659914,6.37083414030577
"NZ",1992-10-01,10.4868911171537,-1.35484918960907,-3.07108190403291,1.68762155997374
"NZ",1993-01-01,3.1453317032705,-8.7153619854613,-7.36449141530112,-7.66531722130661
"NZ",1993-04-01,3.92185287370873,0.76322045341513,-5.71564641356878,-4.81219390326849
"NZ",1993-07-01,6.57649633720701,8.37096672270306,-3.51393832996233,-7.46520399744881
"NZ",1993-10-01,7.75363471221463,3.69880485466721,-0.298793588336436,-1.92019816416638
"NZ",1994-01-01,7.90711840738302,8.06929328838255,-2.78392737825642,-2.16956763144803
"NZ",1994-04-01,2.1136134530766,11.7032745103754,2.47629946907632,-3.42956791469252
"NZ",1994-07-01,-2.7893078018855,9.6081262349035,9.26617835277841,-2.39253483030294
"NZ",1994-10-01,-0.451248406208789,6.46850351279448,1.52950346861581,-2.09106550797321
"NZ",1995-01-01,3.43200085470834,7.10043938662717,4.90454823099157,-4.99932489540645
"NZ",1995-04-01,4.59109825974631,10.6675240958144,13.4558840659997,3.92061708241862
"NZ",1995-07-01,6.95455996103108,8.41339968033771,10.5702924979691,8.7537123488353
"NZ",1995-10-01,8.78142500173684,14.6266532728113,14.9635147816194,11.0320708671151
"NZ",1996-01-01,6.8227483500885,8.87949004107373,12.8952859514651,11.1604008282935
"NZ",1996-04-01,14.2090627334551,6.43777340777408,16.46939730594,17.7469692230246
"NZ",1996-07-01,7.27819962795926,3.66459597571051,9.27924855360284,11.093069837066
"NZ",1996-10-01,7.59799829589243,8.4860322664541,10.6810363066982,11.5301658746057
"NZ",1997-01-01,2.70807795618646,7.4494358796547,8.07309283752983,11.7757838054098
"NZ",1997-04-01,2.73199595150224,11.5031238057377,5.09660940923455,14.1583094780435
"NZ",1997-07-01,10.5394387223203,8.78668409302467,9.66301726940486,14.751816813012
"NZ",1997-10-01,16.4641412506156,15.9106476709575,17.7511764530639,19.9600102762389
"NZ",1998-01-01,12.995857154976,17.0635394575099,13.1336319151577,14.0466854177817
"NZ",1998-04-01,14.5000785766442,17.4298937017159,18.0317550876099,12.5576582517535
"NZ",1998-07-01,12.5397850427099,17.6029276052858,14.9756878165168,15.9817329431529
"NZ",1998-10-01,14.179013984027,13.9335857970002,16.6853389759339,17.960753586079
"NZ",1999-01-01,1.58687281936409,11.3613909041733,19.589912633726,15.1030672228789
"NZ",1999-04-01,6.20696914875284,14.3409671696798,15.72431583606,15.9618867473909
"NZ",1999-07-01,5.46417015110215,14.6518610605662,15.5083620547874,12.862534359861
"NZ",1999-10-01,17.6135322038408,17.7226151470057,14.6448686235486,17.2580857702711
"NZ",2000-01-01,15.4087084281264,19.2008862446122,15.7802588020034,23.0482318125195
"NZ",2000-04-01,14.622443571152,16.7330822887124,20.3546476123996,21.3068226723569
"NZ",2000-07-01,12.8264007660702,18.1719440132857,20.0484024094324,20.9917559854501
"NZ",2000-10-01,11.1403127138773,9.89170780181365,21.0852612326342,18.3909753501849
"NZ",2001-01-01,6.35844484007563,18.1296684952483,22.8707524469737,20.0216843023631
"NZ",2001-04-01,13.7300246202086,16.3946770419732,21.0116932213177,24.2398987422179
"NZ",2001-07-01,4.29556467526776,15.9312946030113,14.5700325121489,15.7116213113413
"NZ",2001-10-01,2.40900432861331,12.2383191307256,6.84494200326271,16.4373854290276
"NZ",2002-01-01,4.04917593953429,13.6929674887172,13.5617272106422,17.9230793801072
"NZ",2002-04-01,6.13858700442526,11.9945008556793,11.0599633525977,15.1355885939793
"NZ",2002-07-01,8.7849796809302,9.76989789260304,16.8622325026241,16.2985685572995
"NZ",2002-10-01,7.49059642072246,4.89021783278647,14.6719032618705,9.90011008136033
"NZ",2003-01-01,3.27175608513617,11.8505946486683,14.7805899448882,14.8118898536445
"NZ",2003-04-01,0.610219070296795,8.99189320445375,14.3468574044428,12.2884370519851
"NZ",2003-07-01,0.824591955686386,6.32373300914812,11.3973034014391,17.6629941978295
"NZ",2003-10-01,1.46308383068117,6.5881174748158,6.53468780453496,14.6561121885881
"NZ",2004-01-01,0.764773614789236,9.35376819778131,12.2687349500402,15.7855613357158
"NZ",2004-04-01,1.52316704280071,15.2456835910375,14.0215112646239,18.5196600640637
"NZ",2004-07-01,-0.510555220757274,11.2273972843149,9.81229688819044,14.820986402984
"NZ",2004-10-01,17.121647251733,11.954179477209,14.9364627687909,15.2332021407314
"NZ",2005-01-01,17.7738615390465,12.5021270339326,19.7073351118402,21.7579587824063
"NZ",2005-04-01,15.1903416042165,14.8816739508437,23.2726921071174,21.0413153004025
"NZ",2005-07-01,17.4468075007067,17.3175739553757,23.6092222535646,22.1867453186797
"NZ",2005-10-01,21.7453658640201,20.6517585313564,24.1030951664307,26.5598716789418
"NZ",2006-01-01,21.9151598334666,18.9188442635721,23.1048454532558,30.1169100244146
"NZ",2006-04-01,25.0702208019881,22.8822148877288,27.6854996087833,35.8109364749322
"NZ",2006-07-01,27.7851803923626,37.0701714863811,30.4023650058791,35.9483452895891
"NZ",2006-10-01,29.6251206301854,35.2218490052912,29.9911723932149,32.8167687048146
"NZ",2007-01-01,32.615259433515,35.1973651877793,30.0918277880556,34.5795102794592
"NZ",2007-04-01,33.1724920875309,36.6732349132298,31.4241196445272,37.1252790006825
"NZ",2007-07-01,25.6447663846702,34.8289197598477,42.2551008287678,35.620855297875
"NZ",2007-10-01,29.7387181441703,33.7007031239543,40.4934242896587,33.8782383725572
"NZ",2008-01-01,21.6249074816468,32.5479328637432,37.1231878738384,30.5875501081182
"NZ",2008-04-01,20.6133398429324,34.5373591650255,37.4653169266173,33.0478891408971
"NZ",2008-07-01,20.9950934116323,37.3547406589721,38.6459181505641,48.199711660665
"NZ",2008-10-01,20.3753422560228,38.4133307808528,39.1697084612653,42.0701135907672
"NZ",2009-01-01,15.1389090444959,38.5708986680344,39.1996210214399,40.1826527926845
"NZ",2009-04-01,12.8115145111722,29.983138721616,37.4300922668456,40.8296728130831
"NZ",2009-07-01,4.10352530957038,31.3190869176667,35.3749069102264,36.3880406907357
"NZ",2009-10-01,-1.86565013068112,18.4012879869771,31.0866190361024,30.8401898836832
"NZ",2010-01-01,-4.30121567342809,13.4774404172475,27.1482514328243,27.3862564056143
"NZ",2010-04-01,-12.38007888522,8.18660765562367,16.7913634094417,24.4231229843192
"NZ",2010-07-01,-16.8746487739053,2.86411344731909,17.6647987057931,21.9887117207468
"NZ",2010-10-01,-16.0843890117988,-6.51194365543237,6.09404374616553,18.4801650383774
"NZ",2011-01-01,-17.9017212974891,-8.73292826546949,1.9250642458488,15.2220335369545
"NZ",2011-04-01,-20.2555376070727,-17.1184927536867,-3.1136224837243,5.48526539291345
"NZ",2011-07-01,-27.0083646600592,-22.107230276679,-8.06144111236103,9.20858191605697
"NZ",2011-10-01,-33.1901141814276,-25.5769601244835,-18.4946631270911,-6.23653878378776
"NZ",2012-01-01,-35.3643024882732,-31.0470516456371,-19.8223265870517,-7.79321146787207
"NZ",2012-04-01,-37.9416992583959,-33.5354519934208,-27.38251270698,-10.2814205210681
"NZ",2012-07-01,-33.6847840007378,-30.3254596761888,-28.7904277976777,-13.3656805386891
"NZ",2012-10-01,-27.6831533148392,-29.0144228877306,-27.5698673533985,-19.7729299639906
"NZ",2013-01-01,-22.7620943145679,-29.082872580142,-32.0403649274771,-18.4730085927883
"NZ",2013-04-01,-20.6514334983661,-32.6560735497098,-33.0520537999489,-25.7927247950015
"NZ",2013-07-01,-18.6519429506242,-36.6961742709379,-31.4071175417573,-28.1709820597131
"NZ",2013-10-01,-18.8734985719299,-41.5223094644676,-34.0471434032158,-30.9489067740743
"NZ",2014-01-01,-18.5533276842703,-44.2743645966954,-35.3813955509066,-38.941743901655
"NZ",2014-04-01,-18.5489289893828,-40.9795937780871,-40.2639821492247,-40.2476547290976
"NZ",2014-07-01,-16.5888609930991,-36.3958713733592,-43.2082754455281,-36.741775306387
"NZ",2014-10-01,-11.7325507232616,-30.462050392902,-44.1719704148947,-37.4031292145833
"NZ",2015-01-01,-7.37760948526684,-28.1700224067943,-44.9548768510954,-36.9732801423638
"NZ",2015-04-01,-8.87319021144996,-24.846868780262,-40.6331978786449,-40.8777412113632
"NZ",2015-07-01,-7.41840054531923,-21.4762054538969,-34.9642447722931,-42.4565301625331
"NZ",2015-10-01,-9.01448230027269,-19.8094811645482,-29.4483260623194,-43.883584343278
"NZ",2016-01-01,-10.9756393487152,-18.1818253390103,-26.6507688516569,-44.4608102381148
"NZ",2016-04-01,-10.3560634229846,-16.0742124562113,-23.3348971605498,-39.4947511040823
"NZ",2016-07-01,-9.15241344824223,-10.802026828959,-19.3198275517008,-34.1106135169891
"NZ",2016-10-01,-6.31355290290894,-6.83879441191325,-17.2718040538736,-29.4378976092354
"NZ",2017-01-01,-1.89711768736354,-9.13861671550434,-17.1233692746247,-28.9494573545018
"NZ",2017-04-01,-1.18925858168018,-8.68998608270393,-15.679321389602,-25.6027547055698
"NZ",2017-07-01,-1.76292859213927,-11.3520883491706,-12.7089245428237,-23.6311121388708
"NZ",2017-10-01,-3.57158877443809,-14.6404883863904,-9.43517737282522,-22.9397987533391
"NZ",2018-01-01,-6.38047710594884,-14.7676932061053,-11.5246113749342,-22.6541975750912
"NZ",2018-04-01,-7.43628101101422,-14.9883739781706,-11.1326271395169,-20.3480436679701
"NZ",2018-07-01,-7.7395930556426,-12.2677875279333,-13.5533767878026,-16.4493585150928
"NZ",2018-10-01,-7.94018407262664,-6.39803012175901,-15.6225549227552,-12.5570972346156
"NZ",2019-01-01,-7.90215027656355,-5.78863728868102,-15.9832940264607,-16.0412154362582
"NZ",2019-04-01,-8.27734214761685,-4.72575838100443,-15.490247087965,-13.4928987646112
"NZ",2019-07-01,-8.49367295458906,-6.59660020264096,-12.7603833144735,-15.7727528030547
"NZ",2019-10-01,-11.5186577460389,-9.83523627151125,-8.27780860338181,-19.3083208878871
"NZ",2020-01-01,-9.73246145349299,-9.5191314108655,-5.23641667077682,-16.1622489088757
"NZ",2020-04-01,-6.34303846309339,-7.58436825444937,-2.71096573829453,-14.5932123712484
"NZ",2020-07-01,-6.45112447902306,-9.20043280571285,-5.42704271639412,-12.269388183727
"NZ",2020-10-01,-3.50949204040206,-7.00909340715468,-6.46379283460112,-5.50133294714801
"NZ",2021-01-01,-1.8485361661876,-7.04040711196569,-6.8581283456031,-5.32583631896499
"NZ",2021-04-01,-5.48154252211524,-11.1384661637075,-11.5494396820321,-9.54903705122945
"NZ",2021-07-01,-4.61488448653593,-12.0943557326946,-10.9354898098552,-9.51582291738069
"PL",2007-01-01,-1.13019050658992,-3.41141689172145,-2.240280165336,-1.25676149703174
"PL",2007-04-01,-0.201575872980622,-4.31625759282218,-0.892255311514299,-3.72071942378189
"PL",2007-07-01,3.87987341555601,-4.05388009199718,-1.38366908331983,2.33021924131348
"PL",2007-10-01,6.31721843446035,-2.45393134926159,1.52129916262592,2.84427912616479
"PL",2008-01-01,12.3747012702597,-1.32272581835005,1.57351379934533,3.18952598511806
"PL",2008-04-01,13.5310094322633,2.2644614468488,0.262882496349593,4.50272757998287
"PL",2008-07-01,14.3534540407164,4.6295922473987,0.190476230441895,3.72546657720537
"PL",2008-10-01,20.1648558911535,12.8252709339813,6.74706309900568,12.9026614025427
"PL",2009-01-01,22.5431229214484,15.3615345841153,10.4290004066759,14.2502821915063
"PL",2009-04-01,19.6909261520348,15.0259652290061,10.822587719489,8.82854166796851
"PL",2009-07-01,15.1501588244341,14.7186373257563,9.2893140894906,5.93891733549287
"PL",2009-10-01,10.3127137774529,17.5227321081283,9.18145925183,4.67192642758969
"PL",2010-01-01,8.8615616212221,17.1712087850452,8.03611591563144,3.94101982032591
"PL",2010-04-01,10.9423207923707,17.5704961422285,11.9073266209151,8.40871361850466
"PL",2010-07-01,7.79053697099429,16.129152535911,12.1968149935231,6.67907477036611
"PL",2010-10-01,4.97080952677457,14.9925534459604,17.8975593213735,9.22256992370419
"PL",2011-01-01,3.43837403724228,13.1240418454262,16.6248476522729,6.42127453558773
"PL",2011-04-01,2.89366660994834,10.4086943225459,15.3802990710176,9.2843821086568
"PL",2011-07-01,4.43930954615508,10.5984199006588,17.0078199394254,13.2501241682409
"PL",2011-10-01,1.27975144124067,9.50727608490861,15.7803012071881,18.9603951458883
"PL",2012-01-01,-9.46404793666554,8.23461892216473,13.6754173276128,15.8303716287272
"PL",2012-04-01,-11.9713768276992,6.33678844758639,10.5863812726606,14.4169947218232
"PL",2012-07-01,-5.78239274341795,2.73102597922568,7.26597164693686,14.4135499625475
"PL",2012-10-01,-2.53706656494856,2.72107172517505,5.96268962384562,13.2146867769161
"PL",2013-01-01,0.974381195543766,2.06711348073276,6.65934979449958,13.1559605893842
"PL",2013-04-01,1.02113957832106,2.39051935652607,6.1026969015644,11.1527235333479
"PL",2013-07-01,-2.90372955429483,-1.0473606336249,3.276216598112,9.2193384161592
"PL",2013-10-01,-1.55959094137459,-11.5505875313634,1.66088831802785,7.16202620171563
"PL",2014-01-01,-2.02201318734467,-14.0365085427785,0.769638655433414,7.42457707862558
"PL",2014-04-01,1.15413929652832,-6.18337332721836,0.828041369069313,5.56929403191202
"PL",2014-07-01,-0.0661706222563873,-2.87300765861336,-2.43539988714367,2.87864867541865
"PL",2014-10-01,-4.51261780315829,0.834886818762141,-11.422412181721,3.57287275981594
"PL",2015-01-01,-3.43611207118991,-0.182294161398309,-14.1579526549214,2.62078183844448
"PL",2015-04-01,0.318130009572796,-3.70638115278372,-7.07488660847565,1.920623963566
"PL",2015-07-01,-0.38688866693106,-1.2165633427794,-2.89314679892611,-1.80064909636358
"PL",2015-10-01,-0.631927363859513,-3.13932203440287,0.0133791666096137,-12.7377841234865
"PL",2016-01-01,-1.40028937787091,-0.519019105881159,-1.28334530665146,-13.1698674590241
"PL",2016-04-01,-1.49328016330384,-1.53442905576892,-4.88469615512728,-4.74304737088553
"PL",2016-07-01,-4.82879124070801,-7.23926425638783,-3.97053308415682,-4.81960970319051
"PL",2016-10-01,-2.24786063416267,-4.6382012948883,-2.60861054030722,0.178667068484371
"PL",2017-01-01,-1.56987072521422,-3.32822684345951,-1.59667497017348,-3.68584553696849
"PL",2017-04-01,-3.01074096865149,-4.9365701069412,-4.25380024497761,-8.77128628694738
"PL",2017-07-01,-6.19721350933093,-5.07574877999525,-10.2384430606978,-5.92836882895702
"PL",2017-10-01,-7.97405722281062,-7.73003320780002,-11.7299551136395,-9.06966479763002
"PL",2018-01-01,-7.80726929957399,-7.77634827204866,-8.17681278209355,-5.67978346485495
"PL",2018-04-01,-8.14589427304535,-10.1774229433467,-8.01888950267804,-8.03946827856583
"PL",2018-07-01,-9.3743269218305,-10.1279355467142,-7.38057202485,-13.8372872907012
"PL",2018-10-01,-10.0029558199751,-8.43596935079606,-9.47763287759104,-12.1115689845839
"PL",2019-01-01,-8.70923747942299,-9.55375466405775,-10.8118921052555,-9.5120300141266
"PL",2019-04-01,-10.429309955367,-12.5940218297426,-14.5926109245744,-12.8898261596354
"PL",2019-07-01,-11.2047073530953,-12.7807759299502,-13.9166002223015,-11.1441154571135
"PL",2019-10-01,-11.2399809576373,-14.6611691117031,-12.8945215813722,-13.9473848783397
"PL",2020-01-01,-12.8797793340522,-13.13980208374,-11.0029256137116,-12.627927673747
"PL",2020-04-01,-9.53424361942119,-13.9825372216304,-13.0321023888278,-15.435002438921
"PL",2020-07-01,-9.15041255597777,-14.2916952086331,-14.1774717528703,-14.3605874012249
"PL",2020-10-01,-6.42602957035666,-11.5608145769647,-14.1888275787833,-11.1484341106906
"PL",2021-01-01,-5.45717302289836,-12.6797056892975,-14.9514019376266,-13.4604818151647
"PL",2021-04-01,-9.35897916049274,-15.7681924939392,-17.7160462871086,-17.7242974627212
"PL",2021-07-01,-9.63977351245425,-14.2960976370915,-17.4183446924439,-16.893407698256
"PT",1975-10-01,4.51034244710513,12.4544176288229,12.9634661170391,14.1875356222651
"PT",1976-01-01,-1.23600632581908,8.50773191911743,9.19404175831678,10.1739556487614
"PT",1976-04-01,-4.33701328260444,5.20026915173178,6.44201155152392,8.32812526733311
"PT",1976-07-01,-4.00218915703049,3.21097391854828,1.87629556236584,4.91372082364512
"PT",1976-10-01,2.32664259505681,8.86644520035581,11.1636255935673,10.4090780010531
"PT",1977-01-01,-8.36810135072736,3.84336343094856,7.08716503973314,6.04171057796452
"PT",1977-04-01,-8.17382877257403,-1.52203847242331,1.08436366141992,0.709053675283754
"PT",1977-07-01,-4.37608192113274,-4.23027862576197,0.519385240058899,-0.417470911421979
"PT",1977-10-01,-2.78843839064192,-1.44434062013714,2.83371816176538,4.85373423468031
"PT",1978-01-01,-8.26261466604813,-5.51195001344529,-1.07180246154388,2.58684139712247
"PT",1978-04-01,-3.92349902796183,-2.78420721295095,-0.41904300706191,3.28963750679061
"PT",1978-07-01,-5.15785676821077,-5.90111156316426,-3.60938345863921,1.00517552962597
"PT",1978-10-01,-5.81324962189409,-10.081707062796,-4.73889376031388,-1.15413248741015
"PT",1979-01-01,-9.79541850685954,-8.65401267995434,-8.6406337209806,-6.05117313053913
"PT",1979-04-01,-6.46826482783182,-6.49673718909727,-7.20929559374873,-6.99344693898951
"PT",1979-07-01,-6.6706496156855,-10.4117749003933,-10.4737884853316,-9.56038417602256
"PT",1979-10-01,-5.31563475501583,-11.1450772994052,-13.9476934344474,-9.49156945505618
"PT",1980-01-01,-14.1787820166412,-8.75323177539432,-10.3833092566842,-10.9491753371287
"PT",1980-04-01,-9.85222860610126,-10.9758856821064,-9.43917945640695,-12.1392944048642
"PT",1980-07-01,-3.38470239483392,-12.3664155795735,-12.4197927918902,-12.7324328352586
"PT",1980-10-01,-2.78463503867619,-9.2742035942618,-10.128416197388,-11.6024067462952
"PT",1981-01-01,-6.67147293823819,-4.09580459897203,-5.68500791782905,-8.98748350304143
"PT",1981-04-01,2.79549161749904,0.514018931290218,-2.14062080871995,-3.13819969283027
"PT",1981-07-01,2.79753324120874,1.6195080810742,-2.40786768501891,-1.69665156975793
"PT",1981-10-01,4.45683010905329,-4.3917162667143,-1.67662219340616,-1.31031303599732
"PT",1982-01-01,5.90463466040915,2.87880663149202,1.90081910226817,-0.512851005644387
"PT",1982-04-01,11.6222923806087,10.2506988904065,5.47182705185768,1.87888629704949
"PT",1982-07-01,11.5490405843453,7.29511174725529,5.64842918258731,1.96101580396779
"PT",1982-10-01,14.901066833253,4.85653200026479,0.527641959320388,2.96578431349794
"PT",1983-01-01,13.1867665894827,9.76788711140192,5.40333762108413,3.93046741686571
"PT",1983-04-01,15.2469895274745,10.6927427802393,13.2337118748998,7.5868595079243
"PT",1983-07-01,16.2609313305382,9.09470206627674,7.93041091404095,7.40515877613195
"PT",1983-10-01,23.4165454280094,15.7636557545052,10.0616627245037,8.24233175805884
"PT",1984-01-01,13.4328740760039,14.0602272697696,11.1487869639246,6.4078049320457
"PT",1984-04-01,12.3209980969011,14.5577651718133,11.2595840484005,10.7621443651459
"PT",1984-07-01,10.7065093037857,17.0307576125362,11.6662599174074,12.4258847596004
"PT",1984-10-01,9.64520010884477,15.3243181833985,11.4218178566598,8.15131160665518
"PT",1985-01-01,3.68408385685982,10.8591655432345,9.18629705525034,5.60802761109161
"PT",1985-04-01,-2.02611055941281,9.38233484767317,5.24418124338071,0.855313361192207
"PT",1985-07-01,-10.0493301459532,4.1981817080523,0.864278895372915,-3.63424081774941
"PT",1985-10-01,-15.9985430724832,-6.60453691101584,-5.80526781325831,-10.0399585093838
"PT",1986-01-01,-25.5510868037883,-15.5967267168955,-13.4756203045632,-15.1147738671093
"PT",1986-04-01,-29.7099648286366,-23.094604910233,-15.7262533211395,-19.684191503343
"PT",1986-07-01,-35.6344714279956,-27.0916560830909,-18.9961957834994,-21.5417514128084
"PT",1986-10-01,-36.7371883151451,-31.753746508157,-26.4199138488239,-25.4003091537762
"PT",1987-01-01,-46.2296831788115,-35.6041020170828,-29.8214104042775,-27.4521992513761
"PT",1987-04-01,-43.2203058604577,-40.5963015764214,-34.6221674686398,-28.8116097745442
"PT",1987-07-01,-43.809332065638,-41.5666142187399,-36.4705367176055,-29.0498747478003
"PT",1987-10-01,-50.2569453299255,-45.7534534997652,-40.2405704176639,-34.5390966112573
"PT",1988-01-01,-49.1991501660051,-46.5015856468203,-43.4765053025651,-38.1002141207227
"PT",1988-04-01,-45.040398270217,-50.9295941793383,-47.6570006417136,-43.2530989892637
"PT",1988-07-01,-41.7934916176942,-49.8246142971208,-48.364948920248,-45.1482371075568
"PT",1988-10-01,-36.2971872892057,-56.3178769938109,-50.093415319183,-46.402222407678
"PT",1989-01-01,-33.2390992220253,-54.7558925565861,-53.9471392472308,-51.3952158003599
"PT",1989-04-01,-25.6514863196259,-56.2993046652365,-56.6319351380615,-54.116295510853
"PT",1989-07-01,-22.5875627029816,-60.2825337803447,-55.8082549714662,-55.2134639029648
"PT",1989-10-01,-19.492620235459,-56.4326081105224,-59.8295930764518,-55.133546041406
"PT",1990-01-01,-18.0850268881901,-52.5890129532056,-56.782630195174,-56.2603612585541
"PT",1990-04-01,-15.3695501621506,-48.805602539998,-55.7283385438876,-56.7402012278042
"PT",1990-07-01,-16.1262476087191,-47.3530268415252,-63.4896537774008,-59.4136139146911
"PT",1990-10-01,-16.7541908648355,-41.9639916254296,-61.8893617585673,-64.8260141711835
"PT",1991-01-01,-12.4923347496416,-32.2683758142325,-55.5788410986792,-60.9585656583907
"PT",1991-04-01,-8.29429019977026,-25.5358478486434,-50.1628749567038,-58.1322223952348
